0.000000000000000000e+00,1.483323211584597168e+01
2.000400080016003206e-03,1.483353065171348462e+01
4.000800160032006413e-03,1.483381375031827609e+01
6.001200240048009185e-03,1.483408004776227429e+01
8.001600320064012825e-03,1.483432871424472843e+01
1.000200040008001647e-02,1.483455935694994388e+01
1.200240048009601837e-02,1.483477193647786763e+01
1.400280056011202201e-02,1.483496669526119938e+01
1.600320064012802565e-02,1.483514409661621691e+01
1.800360072014402929e-02,1.483530477309114382e+01
2.000400080016003293e-02,1.483544948298895427e+01
2.200440088017603657e-02,1.483557907393246467e+01
2.400480096019203674e-02,1.483569445262695474e+01
2.600520104020804038e-02,1.483579655991406732e+01
2.800560112022404402e-02,1.483588635046106852e+01
3.000600120024004766e-02,1.483596477634669775e+01
3.200640128025605130e-02,1.483603277396346698e+01
3.400680136027205147e-02,1.483609125390044703e+01
3.600720144028805858e-02,1.478462900315000716e+01
3.800760152030405875e-02,1.477453098787476193e+01
4.000800160032006586e-02,1.483100439169364293e+01
4.200840168033606603e-02,1.483132705241677662e+01
4.400880176035207314e-02,1.483166447211174166e+01
4.600920184036807331e-02,1.483200864123988794e+01
4.800960192038407348e-02,1.483235305486463851e+01
5.001000200040008059e-02,1.483269250706135090e+01
5.201040208041608076e-02,1.483302290689660019e+01
5.401080216043208787e-02,1.483334111464571237e+01
5.601120224044808804e-02,1.483364479652065526e+01
5.801160232046409515e-02,1.483393229701134786e+01
6.001200240048009532e-02,1.483420252660718752e+01
6.201240248049610243e-02,1.483445486414848524e+01
6.401280256051210260e-02,1.483468907191346631e+01
6.601320264052810971e-02,1.483490522230488651e+01
6.801360272054410294e-02,1.483510363490120554e+01
7.001400280056011005e-02,1.483528482261496073e+01
7.201440288057611716e-02,1.483544944601096560e+01
7.401480296059212427e-02,1.478208209059815026e+01
7.601520304060811750e-02,1.483279635190737977e+01
7.801560312062412461e-02,1.483308893852450971e+01
8.001600320064013172e-02,1.483337722261435410e+01
8.201640328065612495e-02,1.483365783475058386e+01
