0.000000000000000000e+00,1.381214778595600201e+01
2.000400080016003206e-03,1.379603296384843425e+01
4.000800160032006413e-03,1.378007729214585098e+01
6.001200240048009185e-03,1.376428280848528374e+01
8.001600320064012825e-03,1.374865156069918548e+01
1.000200040008001647e-02,1.373318560669493671e+01
1.200240048009601837e-02,1.371788701432932633e+01
1.400280056011202201e-02,1.370275786124214257e+01
1.600320064012802565e-02,1.368780023473049390e+01
1.800360072014402929e-02,1.410551598044201960e+01
2.000400080016003293e-02,1.466915584194355127e+01
2.200440088017603657e-02,1.452343472070899466e+01
2.400480096019203674e-02,1.439369551430101168e+01
2.600520104020804038e-02,1.427832408516321827e+01
2.800560112022404402e-02,1.417582592699095834e+01
3.000600120024004766e-02,1.408482846842335690e+01
3.200640128025605130e-02,1.400407936986405311e+01
3.400680136027205147e-02,1.393244217198008350e+01
3.600720144028805858e-02,1.386889027015127063e+01
3.800760152030405875e-02,1.381249991109748088e+01
4.000800160032006586e-02,1.376244270536209946e+01
4.200840168033606603e-02,1.371797800227989050e+01
4.400880176035207314e-02,1.367844536616900619e+01
4.600920184036807331e-02,1.364325731424592547e+01
4.800960192038407348e-02,1.361189241953486295e+01
5.001000200040008059e-02,1.358388884041081468e+01
5.201040208041608076e-02,1.355883830884569896e+01
5.401080216043208787e-02,1.353638058776021502e+01
5.601120224044808804e-02,1.351619839329674200e+01
5.801160232046409515e-02,1.349801276733504096e+01
6.001200240048009532e-02,1.348157887917903963e+01
6.201240248049610243e-02,1.346668223083464078e+01
6.401280256051210260e-02,1.345313523842764525e+01
6.601320264052810971e-02,1.344077416113198531e+01
6.801360272054410294e-02,1.342945634910636521e+01
7.001400280056011005e-02,1.341905778287048534e+01
7.201440288057611716e-02,1.340947087740686960e+01
7.401480296059212427e-02,1.340060252611595004e+01
7.601520304060811750e-02,1.339237236107980245e+01
7.801560312062412461e-02,1.338471120804227255e+01
8.001600320064013172e-02,1.337755971614768136e+01
8.201640328065612495e-02,1.337086714417131361e+01
8.401680336067213206e-02,1.336459028660711112e+01
8.601720344068813917e-02,1.335869252461441192e+01
8.801760352070414628e-02,1.335314298813428024e+01
9.001800360072013951e-02,1.334791581699491658e+01
9.201840368073614662e-02,1.334298950987195553e+01
9.401880376075215373e-02,1.333834635134673263e+01
9.601920384076814696e-02,1.333397190812138255e+01
9.801960392078415407e-02,1.332985458654950328e+01
1.000200040008001612e-01,1.332598524439687004e+01
1.020204040808161683e-01,1.332235685059303876e+01
1.040208041608321615e-01,1.331896418731017029e+01
